pair_id,band,paradigm,frame_id,patient,agent,prefix,suffix,good_lemma,bad_lemma,good_verb,bad_verb,bad_active_class,good_lemma_zipf,bad_lemma_zipf,good_form_zipf,bad_form_zipf,lemma_zipf_gap,form_zipf_gap,both_lemmas_in_band,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
head/passive_2/load/had_been,head,passive_2,had_been,truck,,The truck had been ,.,load,respond,loaded,responded,optional_preposition,4.58,4.53,4.25,4.26,0.04999999999999982,-0.009999999999999787,1,The truck had been loaded.,The truck had been responded.,-23.471611618995667,-4.450728893280029,-4.501916408538818,0.0,5,1,-33.740169644355774,-12.591354370117188,-6.629848957061768,0.0,5,1,10.268558025360107,8.140625476837158,2.127932548522949,0.0,1
head/passive_1/blame/was,head,passive_1,was,manager,worker,The manager was , by the worker.,blame,struggle,blamed,struggled,simple_intransitive,4.63,4.62,3.9,4.01,0.009999999999999787,-0.10999999999999988,1,The manager was blamed by the worker.,The manager was struggled by the worker.,-37.29448711872101,-10.376531600952148,-14.443209528923035,-2.5163750648498535,7,1,-43.79355216026306,-14.702703475952148,-16.616102695465088,-2.9713268280029297,7,1,6.499065041542053,4.326171875,2.1728931665420532,0.45495176315307617,1
head/passive_1/blame/had_been,head,passive_1,had_been,manager,worker,The manager had been , by the worker.,blame,struggle,blamed,struggled,simple_intransitive,4.63,4.62,3.9,4.01,0.009999999999999787,-0.10999999999999988,1,The manager had been blamed by the worker.,The manager had been struggled by the worker.,-40.47222566604614,-9.65507698059082,-15.207029104232788,-2.6548783779144287,8,1,-48.29192566871643,-13.95195198059082,-18.729854106903076,-3.411328077316284,8,1,7.819700002670288,4.296875,3.522825002670288,0.7564496994018555,1
head/passive_2/blame/was,head,passive_2,was,manager,,The manager was ,.,blame,struggle,blamed,struggled,simple_intransitive,4.63,4.62,3.9,4.01,0.009999999999999787,-0.10999999999999988,1,The manager was blamed.,The manager was struggled.,-26.117652654647827,-10.376531600952148,-3.2663750648498535,0.0,4,1,-31.086276292800903,-14.702703475952148,-3.9088268280029297,0.0,4,1,4.968623638153076,4.326171875,0.6424517631530762,0.0,1
head/passive_2/blame/had_been,head,passive_2,had_been,manager,,The manager had been ,.,blame,struggle,blamed,struggled,simple_intransitive,4.63,4.62,3.9,4.01,0.009999999999999787,-0.10999999999999988,1,The manager had been blamed.,The manager had been struggled.,-29.482575178146362,-9.65507698059082,-4.217378616333008,0.0,5,1,-34.47339987754822,-13.95195198059082,-4.911328315734863,0.0,5,1,4.9908246994018555,4.296875,0.6939496994018555,0.0,1
head/passive_1/measure/was,head,passive_1,was,distance,scientist,The distance was , by the scientist.,measure,laugh,measured,laughed,simple_intransitive,4.65,4.66,4.25,4.24,-0.009999999999999787,0.009999999999999787,1,The distance was measured by the scientist.,The distance was laughed by the scientist.,-33.26491093635559,-2.6585001945495605,-17.372281789779663,-1.7662897109985352,7,1,-44.838518142700195,-13.221000671386719,-18.38338851928711,-5.730632305145264,7,1,11.573607206344604,10.562500476837158,1.0111067295074463,3.9643425941467285,1
head/passive_1/measure/had_been,head,passive_1,had_been,distance,scientist,The distance had been , by the scientist.,measure,laugh,measured,laughed,simple_intransitive,4.65,4.66,4.25,4.24,-0.009999999999999787,0.009999999999999787,1,The distance had been measured by the scientist.,The distance had been laughed by the scientist.,-34.35110366344452,-2.220808506011963,-14.33795166015625,-1.639013648033142,8,1,-48.80839478969574,-12.283308029174805,-18.73274326324463,-6.50435209274292,8,1,14.45729112625122,10.062499523162842,4.394791603088379,4.865338444709778,1
head/passive_2/measure/was,head,passive_2,was,distance,,The distance was ,.,measure,laugh,measured,laughed,simple_intransitive,4.65,4.66,4.25,4.24,-0.009999999999999787,0.009999999999999787,1,The distance was measured.,The distance was laughed.,-22.408918857574463,-2.6585001945495605,-6.516289710998535,0.0,4,1,-33.24826192855835,-13.221000671386719,-6.793132305145264,0.0,4,1,10.839343070983887,10.562500476837158,0.2768425941467285,0.0,1
head/passive_2/measure/had_been,head,passive_2,had_been,distance,,The distance had been ,.,measure,laugh,measured,laughed,simple_intransitive,4.65,4.66,4.25,4.24,-0.009999999999999787,0.009999999999999787,1,The distance had been measured.,The distance had been laughed.,-24.4646657705307,-2.220808506011963,-4.451513767242432,0.0,5,1,-37.58000361919403,-12.283308029174805,-7.50435209274292,0.0,5,1,13.11533784866333,10.062499523162842,3.0528383255004883,0.0,1
head/passive_1/host/was,head,passive_1,was,conference,university,The conference was , by the university.,host,exist,hosted,existed,simple_intransitive,4.77,4.73,4.25,4.29,0.03999999999999915,-0.040000000000000036,1,The conference was hosted by the university.,The conference was existed by the university.,-26.493817433714867,-3.605013132095337,-11.173616632819176,-0.21232984960079193,7,1,-41.25881469249725,-14.862825393676758,-14.680801630020142,-3.3464512825012207,7,1,14.764997258782387,11.257812261581421,3.507184997200966,3.1341214329004288,1
head/passive_1/host/had_been,head,passive_1,had_been,conference,university,The conference had been , by the university.,host,exist,hosted,existed,simple_intransitive,4.77,4.73,4.25,4.29,0.03999999999999915,-0.040000000000000036,1,The conference had been hosted by the university.,The conference had been existed by the university.,-30.854853600263596,-5.264663219451904,-10.185781568288803,-0.3569351136684418,8,1,-44.592047929763794,-14.538101196289062,-14.649537920951843,-3.1719417572021484,8,1,13.737194329500198,9.273437976837158,4.46375635266304,2.8150066435337067,1
head/passive_2/host/was,head,passive_2,was,conference,,The conference was ,.,host,exist,hosted,existed,simple_intransitive,4.77,4.73,4.25,4.29,0.03999999999999915,-0.040000000000000036,1,The conference was hosted.,The conference was existed.,-26.157530665397644,-3.605013132095337,-10.837329864501953,0.0,4,1,-32.67446434497833,-14.862825393676758,-6.096451282501221,0.0,4,1,6.5169336795806885,11.257812261581421,-4.740878582000732,0.0,1
head/passive_2/host/had_been,head,passive_2,had_been,conference,,The conference had been ,.,host,exist,hosted,existed,simple_intransitive,4.77,4.73,4.25,4.29,0.03999999999999915,-0.040000000000000036,1,The conference had been hosted.,The conference had been existed.,-30.151007533073425,-5.264663219451904,-9.481935501098633,0.0,5,1,-34.9894517660141,-14.538101196289062,-5.046941757202148,0.0,5,1,4.838444232940674,9.273437976837158,-4.434993743896484,0.0,1
head/passive_1/bet/was,head,passive_1,was,money,gambler,The money was , by the gambler.,bet,appear,bet,appeared,simple_intransitive,4.79,4.85,4.79,4.83,-0.05999999999999961,-0.040000000000000036,1,The money was bet by the gambler.,The money was appeared by the gambler.,-33.69491881132126,-10.558959007263184,-12.326523959636688,-2.4672141075134277,8,1,-43.354067862033844,-13.902709007263184,-18.641923010349274,-3.223830223083496,8,1,9.659149050712585,3.34375,6.3153990507125854,0.7566161155700684,1
head/passive_1/bet/had_been,head,passive_1,had_been,money,gambler,The money had been , by the gambler.,bet,appear,bet,appeared,simple_intransitive,4.79,4.85,4.79,4.83,-0.05999999999999961,-0.040000000000000036,1,The money had been bet by the gambler.,The money had been appeared by the gambler.,-35.471465706825256,-9.298630714416504,-11.697736263275146,-2.675323724746704,9,1,-44.202396631240845,-13.142380714416504,-16.584917187690735,-2.9693660736083984,9,1,8.730930924415588,3.84375,4.887180924415588,0.29404234886169434,1
head/passive_2/bet/was,head,passive_2,was,money,,The money was ,.,bet,appear,bet,appeared,simple_intransitive,4.79,4.85,4.79,4.83,-0.05999999999999961,-0.040000000000000036,1,The money was bet.,The money was appeared.,-24.960608959197998,-10.558959007263184,-3.5922141075134277,0.0,4,1,-28.998475074768066,-13.902709007263184,-4.286330223083496,0.0,4,1,4.037866115570068,3.34375,0.6941161155700684,0.0,1
head/passive_2/bet/had_been,head,passive_2,had_been,money,,The money had been ,.,bet,appear,bet,appeared,simple_intransitive,4.79,4.85,4.79,4.83,-0.05999999999999961,-0.040000000000000036,1,The money had been bet.,The money had been appeared.,-26.636553168296814,-9.298630714416504,-2.862823724746704,0.0,5,1,-30.83684551715851,-13.142380714416504,-3.2193660736083984,0.0,5,1,4.200292348861694,3.84375,0.35654234886169434,0.0,1
head/passive_1/target/was,head,passive_1,was,building,soldier,The building was , by the soldier.,target,lie,targeted,lied,simple_intransitive,4.82,4.84,4.22,4.21,-0.019999999999999574,0.009999999999999787,1,The building was targeted by the soldier.,The building was lied by the soldier.,-33.462952971458435,-8.036455154418945,-15.819386601448059,-0.6829668283462524,7,1,-42.78508281707764,-15.208330154418945,-17.96964144706726,-5.199324607849121,7,1,9.322129845619202,7.171875,2.1502548456192017,4.516357779502869,1
head/passive_1/target/had_been,head,passive_1,had_been,building,soldier,The building had been , by the soldier.,target,lie,targeted,lied,simple_intransitive,4.82,4.84,4.22,4.21,-0.019999999999999574,0.009999999999999787,1,The building had been targeted by the soldier.,The building had been lied by the soldier.,-35.64374923706055,-7.264760971069336,-16.158528923988342,-0.7046395540237427,8,1,-47.584665298461914,-14.639760971069336,-20.72444498538971,-7.199759483337402,8,1,11.940916061401367,7.375,4.565916061401367,6.49511992931366,1
head/passive_2/target/was,head,passive_2,was,building,,The building was ,.,target,lie,targeted,lied,simple_intransitive,4.82,4.84,4.22,4.21,-0.019999999999999574,0.009999999999999787,1,The building was targeted.,The building was lied.,-22.82653307914734,-8.036455154418945,-5.182966709136963,0.0,4,1,-30.514765977859497,-15.208330154418945,-5.699324607849121,0.0,4,1,7.688232898712158,7.171875,0.5163578987121582,0.0,1
head/passive_2/target/had_been,head,passive_2,had_been,building,,The building had been ,.,target,lie,targeted,lied,simple_intransitive,4.82,4.84,4.22,4.21,-0.019999999999999574,0.009999999999999787,1,The building had been targeted.,The building had been lied.,-24.502359747886658,-7.264760971069336,-5.017139434814453,0.0,5,1,-33.55997979640961,-14.639760971069336,-6.699759483337402,0.0,5,1,9.05762004852295,7.375,1.6826200485229492,0.0,1
head/passive_1/score/was,head,passive_1,was,goal,player,The goal was , by the player.,score,remain,scored,remained,simple_intransitive,4.83,4.83,4.63,4.62,0.0,0.009999999999999787,1,The goal was scored by the player.,The goal was remained by the player.,-31.103948831558228,-8.34439754486084,-13.371825218200684,-0.7391152381896973,7,1,-38.28520226478577,-13.61002254486084,-15.287453651428223,-6.098011016845703,7,1,7.181253433227539,5.265625,1.915628433227539,5.358895778656006,1
head/passive_1/score/had_been,head,passive_1,had_been,goal,player,The goal had been , by the player.,score,remain,scored,remained,simple_intransitive,4.83,4.83,4.63,4.62,0.0,0.009999999999999787,1,The goal had been scored by the player.,The goal had been remained by the player.,-36.82926017045975,-7.793476104736328,-13.64345133304596,-1.4815574884414673,8,1,-45.39110165834427,-13.793476104736328,-16.20529282093048,-6.327187538146973,8,1,8.561841487884521,6.0,2.5618414878845215,4.845630049705505,1
head/passive_2/score/was,head,passive_2,was,goal,,The goal was ,.,score,remain,scored,remained,simple_intransitive,4.83,4.83,4.63,4.62,0.0,0.009999999999999787,1,The goal was scored.,The goal was remained.,-22.53373885154724,-8.34439754486084,-4.801615238189697,0.0,4,1,-26.783259630203247,-13.61002254486084,-3.785511016845703,0.0,4,1,4.249520778656006,5.265625,-1.0161042213439941,0.0,1
head/passive_2/score/had_been,head,passive_2,had_been,goal,,The goal had been ,.,score,remain,scored,remained,simple_intransitive,4.83,4.83,4.63,4.62,0.0,0.009999999999999787,1,The goal had been scored.,The goal had been remained.,-25.729866206645966,-7.793476104736328,-2.5440573692321777,0.0,5,1,-33.57549637556076,-13.793476104736328,-4.389687538146973,0.0,5,1,7.845630168914795,6.0,1.845630168914795,0.0,1
head/passive_1/hate/was,head,passive_1,was,rival,coach,The rival was , by the coach.,hate,listen,hated,listened,optional_preposition,5.11,5.06,4.2,4.21,0.05000000000000071,-0.009999999999999787,1,The rival was hated by the coach.,The rival was listened by the coach.,-41.58152735233307,-10.232505798339844,-14.227527260780334,-0.9780457019805908,7,1,-46.3236038684845,-11.373130798339844,-17.828978776931763,-4.9976935386657715,7,1,4.742076516151428,1.140625,3.6014515161514282,4.019647836685181,1
head/passive_1/hate/had_been,head,passive_1,had_been,rival,coach,The rival had been , by the coach.,hate,listen,hated,listened,optional_preposition,5.11,5.06,4.2,4.21,0.05000000000000071,-0.009999999999999787,1,The rival had been hated by the coach.,The rival had been listened by the coach.,-46.00410485267639,-10.66612434387207,-15.059298276901245,-0.9873650074005127,8,1,-51.10532462596893,-11.36924934387207,-19.457393050193787,-6.169204235076904,8,1,5.1012197732925415,0.703125,4.3980947732925415,5.181839227676392,1
head/passive_2/hate/was,head,passive_2,was,rival,,The rival was ,.,hate,listen,hated,listened,optional_preposition,5.11,5.06,4.2,4.21,0.05000000000000071,-0.009999999999999787,1,The rival was hated.,The rival was listened.,-29.707045793533325,-10.232505798339844,-2.353045701980591,0.0,4,1,-33.179818630218506,-11.373130798339844,-4.6851935386657715,0.0,4,1,3.4727728366851807,1.140625,2.3321478366851807,0.0,1
head/passive_2/hate/had_been,head,passive_2,had_been,rival,,The rival had been ,.,hate,listen,hated,listened,optional_preposition,5.11,5.06,4.2,4.21,0.05000000000000071,-0.009999999999999787,1,The rival had been hated.,The rival had been listened.,-34.61967158317566,-10.66612434387207,-3.6748650074005127,0.0,5,1,-37.56713581085205,-11.36924934387207,-5.919204235076904,0.0,5,1,2.9474642276763916,0.703125,2.2443392276763916,0.0,1
head/passive_1/send/was,head,passive_1,was,letter,clerk,The letter was , by the clerk.,send,die,sent,died,simple_intransitive,5.11,5.07,5.16,5.2,0.040000000000000036,-0.040000000000000036,1,The letter was sent by the clerk.,The letter was died by the clerk.,-29.54628562927246,-2.92266583442688,-16.627315402030945,-1.8787888288497925,7,1,-39.12138092517853,-13.7664155960083,-15.35866093635559,-3.164961338043213,7,1,9.575095295906067,10.843749761581421,-1.268654465675354,1.2861725091934204,1
head/passive_1/send/had_been,head,passive_1,had_been,letter,clerk,The letter had been , by the clerk.,send,die,sent,died,simple_intransitive,5.11,5.07,5.16,5.2,0.040000000000000036,-0.040000000000000036,1,The letter had been sent by the clerk.,The letter had been died by the clerk.,-31.022186160087585,-2.5984463691711426,-15.024390578269958,-1.6797033548355103,8,1,-41.853153228759766,-13.614070892333984,-14.839733123779297,-3.073511838912964,8,1,10.83096706867218,11.015624523162842,-0.18465745449066162,1.3938084840774536,1
head/passive_2/send/was,head,passive_2,was,letter,,The letter was ,.,send,die,sent,died,simple_intransitive,5.11,5.07,5.16,5.2,0.040000000000000036,-0.040000000000000036,1,The letter was sent.,The letter was died.,-20.172759175300598,-2.92266583442688,-7.253788948059082,0.0,4,1,-26.67768132686615,-13.7664155960083,-2.914961338043213,0.0,4,1,6.504922151565552,10.843749761581421,-4.338827610015869,0.0,1
head/passive_2/send/had_been,head,passive_2,had_been,letter,,The letter had been ,.,send,die,sent,died,simple_intransitive,5.11,5.07,5.16,5.2,0.040000000000000036,-0.040000000000000036,1,The letter had been sent.,The letter had been died.,-21.364998817443848,-2.5984463691711426,-5.367203235626221,0.0,5,1,-29.961931943893433,-13.614070892333984,-2.948511838912964,0.0,5,1,8.596933126449585,11.015624523162842,-2.418691396713257,0.0,1
head/passive_1/rate/was,head,passive_1,was,film,critic,The film was , by the critic.,rate,result,rated,resulted,preferred_preposition,5.14,5.18,4.3,4.37,-0.040000000000000036,-0.07000000000000028,1,The film was rated by the critic.,The film was resulted by the critic.,-33.77776235342026,-5.611761093139648,-19.26184433698654,-3.8635592460632324,7,1,-40.95248353481293,-12.189886093139648,-19.85844051837921,-2.9179084300994873,7,1,7.17472118139267,6.578125,0.5965961813926697,-0.9456508159637451,1
