pair_key,regime,subtask,template_id,context_id,subject,subject_class,good_row_id,bad_row_id,good_verb,bad_verb,good_source_zipf,bad_source_zipf,good_source_zipf_regime,bad_source_zipf_regime,good_inventory_source,bad_inventory_source,frame_continuation,whole_pair_object,good_sentence,bad_sentence,good_prompt,bad_prompt,good_anchor_token_index,bad_anchor_token_index,good_sentence_logprob,bad_sentence_logprob,good_minus_bad_lp,good_preferred
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|2|grow|arrive,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|grow|806,v2|head|causative|overlay_subject_check_s02_shirt|bad|arrive|231,grow,arrive,4.900000095367432,4.380000114440918,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will grow the box.","During the check, the shirt will arrive the box.","During the check, the shirt will grow","During the check, the shirt will arrive",7,7,-50.615318298339844,-47.4249153137207,-3.1904029846191406,0
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|3|shut|disagree,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|shut|813,v2|head|causative|overlay_subject_check_s02_shirt|bad|disagree|239,shut,disagree,4.78000020980835,4.090000152587891,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will shut the box.","During the check, the shirt will disagree the box.","During the check, the shirt will shut","During the check, the shirt will disagree",7,7,-46.56447219848633,-56.14771270751953,9.583240509033203,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|4|crack|die,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|crack|798,v2|head|causative|overlay_subject_check_s02_shirt|bad|die|238,crack,die,4.409999847412109,5.070000171661377,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will crack the box.","During the check, the shirt will die the box.","During the check, the shirt will crack","During the check, the shirt will die",7,7,-47.03717803955078,-53.6737060546875,6.636528015136719,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|5|crash|reply,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|crash|799,v2|head|causative|overlay_subject_check_s02_shirt|bad|reply|246,crash,reply,4.550000190734863,4.5,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will crash the box.","During the check, the shirt will reply the box.","During the check, the shirt will crash","During the check, the shirt will reply",7,7,-47.63718795776367,-52.26848602294922,4.631298065185547,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|6|change|cough,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|change|795,v2|head|causative|overlay_subject_check_s02_shirt|bad|cough|236,change,cough,4.760000228881836,3.950000047683716,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will change the box.","During the check, the shirt will cough the box.","During the check, the shirt will change","During the check, the shirt will cough",7,7,-48.035972595214844,-53.06182098388672,5.025848388671875,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|7|bake|exist,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|bake|792,v2|head|causative|overlay_subject_check_s02_shirt|bad|exist|241,bake,exist,3.9100000858306885,4.730000019073486,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will bake the box.","During the check, the shirt will exist the box.","During the check, the shirt will bake","During the check, the shirt will exist",7,7,-52.85631561279297,-52.579811096191406,-0.2765045166015625,0
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|8|roll|disappear,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|roll|810,v2|head|causative|overlay_subject_check_s02_shirt|bad|disappear|240,roll,disappear,4.75,4.090000152587891,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will roll the box.","During the check, the shirt will disappear the box.","During the check, the shirt will roll","During the check, the shirt will disappear",7,7,-48.532196044921875,-48.30727767944336,-0.22491836547851562,0
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|9|worry|struggle,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|worry|822,v2|head|causative|overlay_subject_check_s02_shirt|bad|struggle|250,worry,struggle,4.840000152587891,4.619999885559082,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will worry the box.","During the check, the shirt will struggle the box.","During the check, the shirt will worry","During the check, the shirt will struggle",7,7,-49.21553039550781,-53.69499969482422,4.479469299316406,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|10|shrink|appear,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|shrink|812,v2|head|causative|overlay_subject_check_s02_shirt|bad|appear|230,shrink,appear,3.7300000190734863,4.849999904632568,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will shrink the box.","During the check, the shirt will appear the box.","During the check, the shirt will shrink","During the check, the shirt will appear",7,7,-46.970680236816406,-47.2127685546875,0.24208831787109375,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|11|chip|laugh,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|chip|796,v2|head|causative|overlay_subject_check_s02_shirt|bad|laugh|243,chip,laugh,4.309999942779541,4.659999847412109,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will chip the box.","During the check, the shirt will laugh the box.","During the check, the shirt will chip","During the check, the shirt will laugh",7,7,-51.841514587402344,-55.0671501159668,3.225635528564453,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|12|stretch|boast,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|stretch|817,v2|head|causative|overlay_subject_check_s02_shirt|bad|boast|232,stretch,boast,4.349999904632568,3.509999990463257,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will stretch the box.","During the check, the shirt will boast the box.","During the check, the shirt will stretch","During the check, the shirt will boast",7,7,-48.32238006591797,-51.266746520996094,2.944366455078125,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|13|slow|scream,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|slow|814,v2|head|causative|overlay_subject_check_s02_shirt|bad|scream|248,slow,scream,4.849999904632568,4.139999866485596,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will slow the box.","During the check, the shirt will scream the box.","During the check, the shirt will slow","During the check, the shirt will scream",7,7,-50.13137435913086,-51.71450424194336,1.5831298828125,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|14|dry|cry,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|dry|802,v2|head|causative|overlay_subject_check_s02_shirt|bad|cry|237,dry,cry,4.739999771118164,4.590000152587891,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will dry the box.","During the check, the shirt will cry the box.","During the check, the shirt will dry","During the check, the shirt will cry",7,7,-51.7127685546875,-53.54869079589844,1.8359222412109375,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|15|benefit|complain,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|benefit|793,v2|head|causative|overlay_subject_check_s02_shirt|bad|complain|235,benefit,complain,4.820000171661377,4.230000019073486,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will benefit the box.","During the check, the shirt will complain the box.","During the check, the shirt will benefit","During the check, the shirt will complain",7,7,-50.0540771484375,-54.179542541503906,4.125465393066406,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|16|open|compete,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|open|809,v2|head|causative|overlay_subject_check_s02_shirt|bad|compete|234,open,compete,5.480000019073486,4.389999866485596,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will open the box.","During the check, the shirt will compete the box.","During the check, the shirt will open","During the check, the shirt will compete",7,7,-44.93384552001953,-53.88744354248047,8.953598022460938,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|17|burn|smile,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|burn|794,v2|head|causative|overlay_subject_check_s02_shirt|bad|smile|249,burn,smile,4.53000020980835,4.639999866485596,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will burn the box.","During the check, the shirt will smile the box.","During the check, the shirt will burn","During the check, the shirt will smile",7,7,-47.182456970214844,-52.90913009643555,5.726673126220703,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|18|dim|testify,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|dim|800,v2|head|causative|overlay_subject_check_s02_shirt|bad|testify|251,dim,testify,3.619999885559082,3.8399999141693115,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will dim the box.","During the check, the shirt will testify the box.","During the check, the shirt will dim","During the check, the shirt will testify",7,7,-50.149478912353516,-55.22218322753906,5.072704315185547,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|19|warp|lie,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|warp|821,v2|head|causative|overlay_subject_check_s02_shirt|bad|lie|244,warp,lie,3.630000114440918,4.840000152587891,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will warp the box.","During the check, the shirt will lie the box.","During the check, the shirt will warp","During the check, the shirt will lie",7,7,-49.73891830444336,-50.800567626953125,1.0616493225097656,1
head|causative|object_frame_overlay_subject_check_s02|overlay_subject_check_s02_shirt|20|melt|react,head,causative,object_frame_overlay_subject_check_s02,overlay_subject_check_s02_shirt,shirt,manual_inanimate_subject,v2|head|causative|overlay_subject_check_s02_shirt|good|melt|807,v2|head|causative|overlay_subject_check_s02_shirt|bad|react|245,melt,react,3.9600000381469727,4.159999847412109,head,head,freqblimp_curated,freqblimp_curated, the box.,box,"During the check, the shirt will melt the box.","During the check, the shirt will react the box.","During the check, the shirt will melt","During the check, the shirt will react",7,7,-48.91008377075195,-51.66846466064453,2.758380889892578,1
